201516142, 38652818
212288210, 49186307
212588260, 50070849
43438542, 29283662
46526397, 31845990
36682667, 22777059
50483957, 35969152
229711760, 69232339
212465180, 49649827
214682940, 51765681
36591230, 22705499
40789838, 26167922
32896482, 20077249
38036567, 23846661
49226804, 34725867
230862187, 71352747
218349296, 56477364
207440618, 44643701
229333585, 68542404
43606356, 29391913
32403510, 19709627
32039393, 19344915
238217878, 87309774
214781545, 51698893
226757562, 64490245
236851393, 83302393
241741734, 90140379
231543685, 72782368
227235870, 65080426
39325797, 24860890
221558415, 60212878
211568961, 48650418
37698433, 23576601
35450635, 21885894
33810058, 20720815
36904625, 67143007
38539481, 24250280
216277212, 53580141
233188499, 76209684
31711629, 19016977
34315770, 21071234
231111308, 72210644
220264736, 59293015
208686939, 45621955
200704684, 37850837
229092525, 68240505
240024546, 90373091
37475706, 23441921
226800831, 64749112
205783672, 43370288
235986231, 82070093
212905783, 50146908
240894665, 89499596
44062219, 30290854
209898538, 46993492
40086335, 25560484
45820224, 31399264
216026333, 53442503
205679050, 51115584
228132717, 66433152
34673549, 21407606
220713117, 59760346
44572872, 30379896
231615656, 73019837
232460621, 74420117
223075798, 61245584
231341569, 72360891
212533547, 65520532
50256946, 35773567
241824199, 89961251
243860304, 91682269
35807377, 22145148
236286175, 82483141
34042689, 20885803
35386935, 21839744
202791176, 39786860
202763600, 39845758
220563681, 59453843
231054033, 71831962
37069896, 23118483
242864271, 90721717
213738031, 50836375
228356373, 66723622
39491233, 25011760
51265697, 36784158
228389258, 67011723
202458538, 39625612
217822374, 55872918
244564059, 92249330
228741062, 67430581
216178395, 53486718
35538449, 21978397
230320342, 70311586
46995271, 32163311
213867393, 51080424
228838703, 67790669
49686347, 35048664
214533172, 51690990
200637564, 37508738
220344884, 59295668
240070519, 88730818
240361486, 89249905
228031929, 66440260
233339138, 76053348
36385421, 22547668
49360512, 34913758
207514974, 44616431
202666130, 39821981
37458522, 23385508
49710621, 35191016
32967226, 20128746
200443862, 37519660
39323664, 24859802
202216259, 39300177
237289802, 84140950
43832605, 29572730
49843208, 35380368
232512225, 74621433
202631248, 39703374
202960875, 40035339
37718644, 23593102
205526207, 43270297
222909463, 61299847
203968797, 40934654
47415008, 32523141
38948468, 24698703
44597525, 30451140
235224556, 80811442
34512898, 21212517
207937850, 45154101
231903723, 73097888
221552939, 60272562
235897879, 81574154
230500521, 70621282
202845459, 39944334
49801250, 35214841
205071690, 42203040
200058524, 37062202
50967978, 36640041
226857793, 64720589
236985095, 83511128
51000996, 36591583
47182092, 32442052
232802788, 75090020
205241109, 42713229
42792627, 28510337
42980385, 28785529
234794707, 79690023
210082009, 47339217
32674218, 19914132
232265664, 73879685
206670866, 43942552
223342315, 61423805
235075897, 80510415
241191957, 89513077
229149220, 68411915
48432349, 55990703
31728553, 19034074
203762413, 40756014
215903017, 53399083
39590853, 25067761
42800724, 28847995
203466864, 40603620
203611693, 47760224
200224775, 37359963
220597859, 59382891
216213027, 53417874
32596148, 19861384
32198039, 19504155
36088578, 22344545
47532171, 32498875
233817901, 76892421
229759831, 69569087
210259759, 47580925
225774232, 62391671
39476368, 24992347
38843758, 24486125
235764791, 81591507
228853129, 67641104
210980045, 48683045
237041022, 83562504
236987502, 83581133
235458564, 81182840
35376189, 21832042
303235, 276400
42379699, 27900306
42400382, 27971198
44720273, 30347219
209585258, 46670729
219364594, 58240416
221850685, 60511915
203283083, 40404451
41214382, 30359560
218814254, 56888312
218119962, 56449569
216260397, 53519230
46504328, 31715388
204591992, 41766545
230151902, 70220003
236129924, 82579678
231980275, 72909058
50228151, 35719210
205451698, 43021166
213148513, 50444935
50110023, 35559877
228707112, 67329843
213011237, 50400368
235016128, 80441195
36485479, 22624015
202193498, 39264573
46856211, 32149401
37035947, 23088742
223364998, 61374654
235793941, 81582118
214885739, 51832293
208047577, 45038488
236241093, 82642068
236695260, 82988505
228759404, 67501024
226908139, 64831913
203148331, 40182309
201708680, 72519192
35102794, 21637699
39881580, 25313876
39780733, 86459275
216765048, 54420817
217003411, 54971686
204253121, 41213987
223903870, 61757087
223158878, 61381267
234762652, 79869280
222762760, 60994631
34576362, 21256801
226227688, 62535556
231054718, 71841920
42181416, 27719962
237104990, 83770334
243102912, 90664181
230170130, 69843903
235145835, 80769729
215788700, 53026667
44467238, 30175155
51017052, 36554611
216692438, 54019212
37829019, 23681922
31873604, 19179125
241792369, 90090904
206440374, 43754788
243075554, 90683981
202817323, 39929612
230870858, 71431575
238084964, 87320468
226634455, 64129861
210468275, 51035531
29912497, 81849190
201217143, 38370263
38447559, 24185844
32128881, 19434997
230549956, 70652207
212862505, 50255472
47410869, 32514799
210315943, 47562673
49193551, 35064984
238248637, 87390533
231222075, 72091711
233272872, 86941525
50287048, 35650347
226569583, 65203435
231815682, 72894936
201797370, 38859062
44950511, 30667882
201841679, 39291919
203201670, 40400733
49732965, 35231043
34923181, 37519511
36166583, 22420838
226201363, 62563249
233209352, 75980252
239049839, 87992732
228638010, 67025892
217167316, 54866216
45199985, 30872457
223468869, 61478526
233488416, 76493151
213979733, 51064702
232465182, 74470169
215225193, 52356377
37223436, 23199136
207466122, 45137124
36842270, 22900916
32616333, 19868958
212530835, 50029244
209326570, 46310011
213411978, 50705819
231998271, 73319674
232158898, 73692136
201017065, 37914858
239084355, 87823064
32123441, 19429558
233000527, 75689997
231288916, 72419603
210759864, 47847485
234727862, 79450311
37268713, 23234775
35766223, 28415410
220310962, 59265276
202291106, 39248645
204343475, 41288325
233285643, 76172013
45007065, 30729657
51415870, 36990367
201669721, 38844560
203067883, 40199318
208997832, 45852782
34962350, 26267196
202586434, 39588842
39313837, 24850803
203703038, 40703884
217588932, 56010785
45724571, 31205300
33923515, 20801034
205599316, 43201790
214351060, 51655090
205328699, 42766207
239518995, 88313541
211877843, 49311469
34702483, 71662954
223319830, 61384419
33347194, 20393841
200782687, 37844199
48526420, 34018115
33681213, 20630563
215534606, 52833945
215477028, 52852034
227180155, 64928440
42890930, 28752125
44767190, 34060203
50336707, 35702027
242356442, 90361785
216024399, 53402318
51228493, 36752426
51124146, 36769472
232636211, 74880018
237969602, 86369256
232141216, 73631625
229256603, 68760566
231742021, 73023094
203185093, 84009178
211974638, 49042198
42168781, 27689792
31589969, 526294
241367863, 89710730
51426046, 36941401
217659753, 55539000
32088036, 19393557
203441749, 40499942
209264624, 46107780
203043286, 40109251
228835223, 67720594
202948712, 39975259
202890388, 40790166
214521529, 51720535
207809399, 45189229
226790637, 64551113
230632681, 71199424
205869941, 43461440
35191944, 21697950
38071474, 23912374
34875079, 21473690
37301190, 23260584
45221079, 30883447
200581367, 37800481
221217296, 59788336
201566220, 38695410
218854073, 57079842
203840925, 40829458
238690343, 87592546
45081364, 30743343
201922562, 39102825
39820532, 25251135
37365835, 23313599
33412514, 20441684
243245850, 91330372
203420457, 40328981
36986687, 31033710
220325533, 59184890
42908684, 28711460
233285329, 76121953
33241865, 20317451
43053208, 28678740
43113249, 28960547
208686687, 45724784
47281597, 32446578
204371917, 41659766
38392327, 32404316
229812017, 69470181
229077526, 68250110
203820999, 40638394
207275120, 44513579
31975664, 19281187
33092545, 20218375
49983368, 35324639
228202495, 69631363
230031195, 69850657
206860457, 44129563
32528048, 19803726
34692494, 21338940
228210416, 66849955
201869109, 39052922
47976660, 33031932
210733594, 47806687
232882804, 75222205
38874200, 24511304
224159723, 61872924
201356360, 38266522
33156741, 20263203
227740479, 65982254
203882452, 40931045
203174169, 40400039
205670983, 43265216
207197149, 44351265
216651391, 53897943
214002215, 51084819
208402309, 45512591
220989717, 59675883
33979413, 20840017
231699066, 72941937
39215611, 65409229
236860861, 83262317
43794054, 29630889
32094983, 19400627
42543073, 28469223
241890827, 89991828
38995480, 24603058
43390252, 44525016
213970238, 51033920
42903001, 28741068
49420848, 34896467
49616461, 35096556
49394741, 34894752
212633935, 49882374
218508104, 56613063
211078004, 48192102
43953010, 29537311
42200180, 27763981
41586972, 26765157
211755472, 48666261
48334666, 34061564
36430897, 22582339
41841813, 27241206
209852129, 47083132
216477127, 53852762
231032786, 71691416
33745982, 20675555
231011832, 71650812
203988643, 40886107
219027415, 57534098
39370688, 24949108
33750594, 20678354
34649590, 21316233
206117672, 43643850
33393228, 20434191
217446214, 55413046
33435891, 20458582
43290569, 29090142
202519347, 39507888
210545997, 47830526
35300778, 21778369
230224526, 70269351
230249460, 70279957
232347043, 74031624
232191058, 73672867
231067166, 71852307
44122403, 30059103
219338977, 58189310
206697619, 44149746
206778430, 43936331
35082232, 21622988
228406812, 67089262
209310526, 46300203
222379173, 60607896
49361980, 34873644
227253337, 65170880
212262780, 49295423
32661325, 25333060
32509358, 19787387
32132851, 19438967
206496962, 43775899
207431996, 44603295
202268118, 39227922
202689531, 39772834
47522189, 32498561
32039532, 19345054
47833242, 32905907
205494457, 42972227
210041659, 47311664
216424215, 53891403
233813680, 77062336
231271563, 72863138
235047863, 80559738
41484546, 26799228
232740291, 74832455
218135507, 56430111
200960704, 66939115
227961959, 66293300
212345340, 49278455
245258818, 92432820
236113616, 82719245
31997788, 19303311
207322445, 44689289
207258573, 44694393
46930206, 32150902
50450630, 35747971
47753875, 32871513
40105384, 25442355
32536439, 19807964
32528389, 19801835
234000131, 77452420
49830203, 35399412
44464086, 30443563
245824506, 93459519
215957125, 53420587
42633261, 28382266
39253557, 24801229
236847005, 83312197
238267728, 87400961
213998666, 51104998
39637570, 25114225
239477696, 88163075
207867680, 45032441
33510884, 20512812
39560993, 36434431
50656130, 36131218
31994572, 19300095
200852361, 37757371
235002097, 80060786
220594431, 59823595
217567942, 55526724
42261806, 27744118
43335879, 29220550
43242303, 28917579
47627216, 32753663
220673918, 59639630
230518893, 70551599
229163396, 68312171
39099708, 24752371
212760877, 50132279
214413888, 51566837
34137782, 20946880
49242482, 34706314
232726244, 74972094
203363089, 40559349
39819287, 25249972
35534193, 21947017
206895706, 44600171
33633858, 20598870
207263293, 44383581
202660932, 39711947
226602799, 64179288
201900865, 39012506
238871500, 88030872
244896823, 92193377
237678822, 85050631
50425006, 35807673
227654979, 65740408
32779608, 19992972
218237409, 56453559
33476319, 20492333
224113, 197274
39697218, 25148005
31994495, 19300018
49013385, 34774531
33370423, 20412450
39712397, 25168621
200090890, 37113192
206307894, 43919674
48572747, 34241164
216726812, 54329986
211871244, 49129489
221786587, 60552270
240680673, 89253473
226375418, 63534703
228439526, 66979834
41475330, 26727938
202414710, 39642096
280844, 254008
204279696, 41345257
204042500, 40987334
204669832, 41748388
35606979, 22001123
202558610, 39627948
231066869, 71692214
204965004, 42070925
212147134, 49272116
227385166, 65114144
228770211, 67659459
48410902, 34054562
206021431, 43386661
207573080, 44840284
41375256, 26661470
34607665, 21290216
37851796, 23701267
41096696, 26456518
237549592, 84750627
244960183, 92379319
211177828, 48055963
49926578, 35432095
241580443, 89653086
216727140, 54260494
204306580, 41306083
228619034, 67004679
50777786, 36450649
37225476, 23209856
230372700, 70192774
38659329, 24348159
238055205, 89881226
226217587, 62663929
223157010, 61549250
50253738, 35739172
39122162, 24707208
37260004, 23317280
34861281, 21463304
35114191, 21648610
36785531, 22856623
207967594, 45185100
230893755, 71392096
238195871, 87239236
215180503, 52415177
202346793, 39549487
213630999, 50813041
482376, 455544
219417554, 58183145
47627340, 32654019
210487768, 47518715
44274465, 30126006
240540784, 89101942
215415290, 52790112
200059446, 37091701
50212651, 35594554
42326202, 27696744
232774229, 75229314
244638473, 92220220
207658811, 44873762
237412617, 84420838
43085206, 28870600
47457685, 32545275
206751639, 44065225
221267463, 65440937
212786692, 50203351
39744905, 25187523
200705245, 37860789
47342477, 32569972
220205715, 59180980
33417442, 20444468
229019473, 68360213
205742154, 43276769
229898904, 69682193
226912453, 65903523
51265916, 45545755
217418706, 55312669
216353776, 53799597
49179745, 34724250
208545482, 45497410
213905427, 51141336
45700214, 31332681
202146384, 39242696
208001130, 46412856
32286424, 19592539
34198265, 20988239
39569487, 25056026
34422009, 21148423
40758568, 26166560
33627821, 20602080
43212828, 28895847
43084392, 28861072
228644458, 67015486
39885274, 25320436
216593478, 53896026
49057110, 34557966
48104301, 33410402
46299393, 31668241
34508539, 21209449
218960858, 57471621
49674118, 34998380
37454210, 23383697
225767141, 62350612
201761409, 38886579
47001657, 32203736
236948268, 83570092
219675918, 68022725
201517609, 38724248
34119805, 20935353
31611695, 548020
224870003, 62049125
213982357, 50994450
212956326, 50509328
213662123, 50924071
213911207, 51161890
35875036, 22192919
204517334, 41820087
226140952, 62591776
43000959, 28806741
42960785, 28816425
40456933, 25882592
39701181, 25171254
207241233, 44452629
35475761, 21905672
38881408, 24518201
233565643, 76650402
228830511, 67560535
230360720, 70182383
230775844, 71409214
226833705, 64880125
31995522, 19301045
37968693, 23790108
233266578, 75971569
33851149, 20748593
212063566, 49135531
42325674, 27777119
38475000, 24198230
237077893, 83959686
236982925, 83551050
212940275, 50207878
214857435, 51881270
241947914, 90202371
240040616, 88690420
214460449, 53437199
46819398, 32046938
212899574, 50227124
244489573, 91999593
206367032, 43791804
213937319, 51062659
219008415, 57307334
36810299, 22877041
51512053, 47169082
202238409, 39137574
221054041, 59736683
50367449, 35804112
223839765, 61724183
46806701, 31996771
39827184, 25256872
230710444, 71111331
206540364, 44069697
43618073, 29392214
211055, 184216
237632339, 85039465
221566368, 60143246
208043719, 45319232
32717182, 19948228
221300150, 60032280
35559407, 21965239
229331097, 69661925
227822662, 66159869
237292248, 84310923
232696701, 74711441
212896921, 51458115
228836097, 68109143
202373971, 39550415
235586933, 81391803
239011782, 88022255
222322670, 60836525
32183951, 19490067
226578269, 63930263
214504890, 51624317
37273638, 25529194
33930387, 20805317
36353803, 22523448
213246335, 50590414
228578737, 67203648
40016246, 44709193
45887146, 31480078
37761155, 23626515
208815405, 45766278
208279292, 45276313
227382770, 65163881
233998687, 77462964
216057733, 53463286
213040514, 50341850
212003047, 48994258
230365362, 70433343
204346776, 58143125
38872074, 24510893
227609559, 65573851
43227511, 28896987
201906334, 39092492
36130324, 23417204
218801718, 56887880
49966677, 51580970
35902154, 22212530
236725031, 83289414
207792421, 44838697
201100209, 38139293
38732675, 24396793
226209447, 63569911
218589301, 56810832
208851772, 56352954
216889451, 54729986
210419965, 47546376
203599561, 40739932
44973770, 30719368
236195246, 82581150
216262830, 53539269
216560175, 53755363
39968312, 25369379
238948508, 87941572
46401668, 31811591
41001567, 31123819
38295421, 24053537
207821413, 46272330
227962782, 66043316
231720877, 77462572
222933290, 61160859
33219909, 20305573
213671575, 64529918
233800228, 77132249
210660228, 47764270
203458674, 40560356
243389112, 91391898
228838155, 67740765
216889826, 55500309
221120830, 59697265
216847957, 54423097
304863, 278028
31602144, 538469
230546928, 70522239
36318234, 22506577
35227993, 29575737
202353320, 39739550
39218133, 24769868
231899422, 73117058
232999322, 75799959
211341884, 49073605
232561018, 74602743
202776182, 39796235
41910590, 27203913
38985241, 24596553
47994451, 33159178
37564857, 23470588
211945074, 48953139
32401616, 19707733
42216537, 27671936
31815864, 19121385
230623975, 70999227
45288970, 30936046
219434925, 58052273
212862315, 50155345
237788072, 85549824
236541839, 82805102
227264761, 65191246
214116371, 51098741
214215574, 51460450
51374820, 36798753
213223135, 50689647
221975462, 60779678
216986369, 54961569
32410570, 19716686
50119896, 35580820
41436229, 26735387
214096948, 51018071
203573230, 40544820
213376916, 50654809
200724908, 37731754
227808873, 66229425
241094393, 89402128
228086829, 66502153
208615422, 45769366
42914233, 28742078
231198732, 72201173
223941197, 61758438
209059232, 46180815
209812274, 47170814
209914462, 47044825
201706779, 38854458
241855811, 90151399
203845983, 40849576
233445946, 76451950
208550698, 45607411
200114168, 38582270
38529179, 24242256
201695020, 38804033
41721783, 26939108
212141927, 49331591
210682378, 47685145
33590358, 20567211
208470792, 45424873
244580613, 92259523
213505428, 50558871
213512428, 50809245
245281880, 92433105
209720771, 92349270
238050565, 86999481
236863183, 83362439
235822043, 81562746
237300713, 84071102
44389288, 30230880
45005055, 30809263
39738034, 25202627
229677540, 69212033
202726985, 39714676
31895650, 19201171
34061565, 20893337
36298876, 22496300
44454682, 30264146
226661946, 64080539
203130214, 40380634
231989234, 73409110
215151653, 52334531
219688196, 58495754
208732044, 45733309
210458322, 47821769
48646561, 34303741
223004676, 61233154
208367327, 45441412
244413503, 91508704
206677766, 44122394
229915086, 69492581
230615580, 72139804
41313015, 26684935
46181502, 31533134
32972399, 20240303
217735178, 55801284
212358399, 49470308
231550226, 72612470
213416215, 50555951
36325698, 22511826
209036119, 46050457
49188127, 34654209
49979996, 35464201
217385677, 55441588
213905320, 51131563
237969473, 86319263
229151131, 71810604
210418724, 47516055
42053943, 27454473
231202980, 71941381
232757798, 74742771
214029602, 51115680
209558175, 46540032
45882063, 31380104
208441097, 45414033
44137745, 30010757
208783499, 45695046
221880036, 60423201
216665355, 53958264
221453759, 60229397
209098081, 46072126
211619974, 48552268
48210883, 33799514
212253125, 49295153
234942379, 80019430
236140384, 82650163
235619105, 81472425
35653964, 22034196
32523146, 19797785
209419064, 46422947
240822069, 89035092
234014075, 77639212
37538762, 23460034
43478374, 29305616
39354520, 24885516
35577458, 21984469
207307420, 44549135
215056274, 52300555
35459793, 21929012
43147483, 28833296
236706965, 83371825
209734848, 46761026
32170029, 19476146
210700997, 47815738
50517623, 35860793
205398782, 42808727
237270639, 84210399
232499460, 74979223
34411428, 21140491
207848062, 45160801
235144891, 80829671
33155060, 20262283
44201972, 42704459
200134401, 37075340
31888698, 19194219
50071480, 35377967
226458260, 63455975
37647119, 23535247
228182662, 66889260
242708650, 90700153
220202290, 59300812
227281096, 65221555
42054491, 27374632
212731897, 50121127
229044371, 68229366
42549094, 32304867
36703033, 22789847
46781677, 46188553
211301544, 48401288
230364047, 70242554
233842787, 77113075
22146604, 70439757
240553327, 89182064
47888578, 32918402
36953024, 22989824
40749992, 26165652
50203840, 35574072
34543574, 21236593
41521586, 26781427
209286589, 46188801
38949300, 24564387
203807876, 40628019
42722835, 28427156
210416133, 47476570
207265290, 44493272
33842732, 20742950
204371732, 41669808
41030322, 26412477
209391404, 46342205
231927189, 73117755
206311463, 43819808
218145483, 56340661
33876586, 20768734
244296981, 91467349
226111011, 62257326
236181291, 82500816
212888802, 51779991
231865294, 73116170
221491017, 60321296
220473554, 59298913
44299937, 30127235
39811678, 25243328
202840002, 40002014
43973685, 29648310
200088981, 37114762
36189795, 77369338
32098280, 19404398
37793490, 23652325
36823002, 22887184
220160399, 59232747
229457803, 81151640
44231701, 30073543
216490033, 53763133
42677291, 28324817
36356123, 22524222
242964467, 90622715
227256921, 65160946
30445885, 66009212
36861285, 22918125
227176400, 64978707
45155733, 30850609
230826838, 71520725
213976130, 51103932
202124822, 39277324
42889905, 28740644
216590125, 53796127
51184586, 36740185
36238552, 22450021
202291113, 39218907
221379660, 59933289
32416203, 19722319
40949006, 26307061
204276615, 41195341
206808968, 44047143
232212845, 73723342
234737516, 79510591
210225230, 47640789
33015932, 20164717
36812467, 22877380
235898767, 81714221
212109504, 49270395
218663219, 56933363
37543485, 23453601
203279031, 51101549
31844362, 19149883
226940571, 64962831
232575053, 74662942
200845129, 37757050
371589, 344755
234848940, 79741227
36483385, 22629758
202219666, 39225816
50503458, 35910127
39015070, 24619914
215540618, 52784237
41474077, 26657783
32639266, 30915217
32958167, 20122756
38787478, 24444900
214932751, 52039181
46778381, 31974897
210901645, 47962127
33774960, 20695226
210190894, 47559106
49102251, 34730081
46135724, 31670796
227824267, 66039892
233374548, 76369967
50724179, 36429283
208658381, 45670737
235089005, 80530697
200720843, 37831548
206515885, 43846453
201686112, 38803661
219485774, 58370092
202505563, 39655866
378043, 351209
211965099, 49052983
213223456, 50719740
212566644, 49960350
220575528, 59432083
205842498, 43363142
220802942, 59673076
234774533, 79779537
210452735, 47447307
228809547, 69603085
216982858, 54782399
238022976, 86609224
46100598, 31635597
230497326, 70580973
221277886, 59902994
34289113, 21079025
35228939, 21724882
34340845, 21088603
237180404, 83792180
51242615, 36782700
43192335, 28904854
211155014, 48115108
50557389, 35842775
200756936, 37873056
233018484, 75690464
229251407, 68740325
35160395, 21674740
225695126, 62041166
235112583, 80351274
50076046, 35418458
233479033, 76392885
215896527, 53096527
207125697, 44208698
47054150, 32256023
31745740, 19051261
211433037, 48375715
40976359, 26340884
34079454, 23116030
228092685, 66492085
33974887, 20836984
36108664, 22360837
50106606, 35569480
37841508, 23691894
204659670, 41738174
213854505, 51020268
203764808, 40859574
46695867, 32001678
38190449, 23970013
42663843, 28444669
45886033, 31470416
44502245, 30216656
201101273, 37998575
40760137, 26271631
41375996, 26691960
204486785, 41711438
236394178, 82811675
39601647, 25154080
50698188, 36309619
50794934, 36451224
221856175, 60372311
44807565, 32704720
50095199, 35639222
213596054, 50951809
39754301, 25196751
221987175, 60689825
203070765, 40119455
44141645, 39029004
203579661, 40619090
41178003, 26462114
39967487, 25396641
209459684, 46344476
219223951, 57710136
212038385, 49210514
47371884, 32592571
40367136, 25736681
229344860, 68592657
33988534, 20847045
231672244, 73091216
219704412, 58709316
226168121, 62541144
219670898, 58345485
231815848, 73004952
93460, 66618
431759, 404927
32135984, 19442100
207349, 180510
33172482, 20274939
49316334, 34853797
202521625, 39527673
227553771, 69150785
46031318, 31416563
232623688, 74719781
228386602, 66635072
37813132, 23684335
39948872, 25352513
33632838, 20596755
39650442, 25116901
204517607, 41820105
38378621, 24154305
49603488, 34984693
48104735, 33420008
32531305, 19804038
206512848, 43786460
217921751, 55815796
217677857, 55659568
232841236, 75211059
212219026, 49233970
212325647, 49307817
51348130, 36698379
227634799, 65939491
220502504, 59892470
227927341, 66162520
46951475, 32212126
232335381, 74021508
218787025, 56937389
217652185, 55418850
218471401, 56681669
230486346, 70640762
214385692, 51506015
38765914, 24423086
232089022, 73592178
232757389, 74932921
37747800, 36030683
230662888, 71170163
230664994, 81624127
209662820, 46829905
206856646, 44229086
33419624, 20446228
208012187, 45096934
46386761, 41302949
237544750, 84710545
239569016, 88479596
214729815, 51657161
39970389, 25371033
206819075, 44017718
221778640, 60510530
47504415, 34031574
243643616, 91639751
217083105, 54923790
218279942, 56526208
203314523, 40245873
32133965, 19440081
45991972, 42044429
201465441, 51409376
40949810, 26277141
44215342, 30052988
230800576, 71429850
230140395, 69893289
203986635, 40845505
233781817, 76891490
210119649, 47300606
211394070, 48414316
203811533, 40718134
44549897, 30409634
49885580, 35370181
220651530, 59424080
228232589, 81199207
46028363, 31517264
235544713, 81430867
202587213, 39538936
206021438, 43356715
204789110, 41952729
215719929, 53071191
237779694, 85519574
45484943, 31153459
210497007, 48385298
210552873, 47830718
50480675, 35708918
234880561, 79732225
226952835, 64793484
212049026, 49263068
41219077, 26494696
39539933, 25034402
229928390, 69532994
237230387, 84149394
215595576, 52845973
207080164, 44326667
33310299, 20367227
